model_id,fold,scenario_id,available_count,available_modalities,drop_modalities,macro_f1,micro_f1,mean_average_precision,brier_score,seed_count
B5,1,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.493308774956,0.645488309929,0.487089032342,0.149123067302,3
B5,1,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.475605027638,0.615524374956,0.463809452788,0.154221394035,3
B5,1,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.520645715194,0.6643455023,0.527186903853,0.135804527709,3
B5,1,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.464114615793,0.542755388412,0.443295130158,0.184225433642,3
B5,1,mask.010101,3,phone_gyro|location|phone_state,phone_acc|watch_acc|audio,0.52966902334,0.636797403974,0.512300048754,0.149782308546,3
B5,1,mask.010110,3,phone_gyro|location|audio,phone_acc|watch_acc|phone_state,0.525130523007,0.623025105641,0.522184707905,0.148373398054,3
B5,1,mask.010111,4,phone_gyro|location|audio|phone_state,phone_acc|watch_acc,0.557972472662,0.664036633527,0.555069352831,0.135214448181,3
B5,1,mask.011000,2,phone_gyro|watch_acc,phone_acc|location|audio|phone_state,0.471610030191,0.564117632843,0.458734035621,0.179946694859,3
B5,1,mask.011001,3,phone_gyro|watch_acc|phone_state,phone_acc|location|audio,0.561498098634,0.652231574583,0.554042405351,0.141898429862,3
B5,1,mask.011010,3,phone_gyro|watch_acc|audio,phone_acc|location|phone_state,0.535665137638,0.633878830813,0.52704401533,0.145360239571,3
B5,1,mask.011011,4,phone_gyro|watch_acc|audio|phone_state,phone_acc|location,0.578027529067,0.674069803529,0.577301644495,0.129444582952,3
B5,1,mask.011100,3,phone_gyro|watch_acc|location,phone_acc|audio|phone_state,0.521926702692,0.583844949532,0.502754742058,0.166875379814,3
B5,1,mask.011101,4,phone_gyro|watch_acc|location|phone_state,phone_acc|audio,0.578044684902,0.646393913631,0.564990976303,0.142028026781,3
B5,1,mask.011110,4,phone_gyro|watch_acc|location|audio,phone_acc|phone_state,0.562929295156,0.635851786355,0.555834978146,0.142314701509,3
B5,1,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.592680084025,0.673158950636,0.591341486736,0.129435990303,3
B5,1,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.392148678486,0.489613808099,0.372425697927,0.210549450305,3
B5,1,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.506430535766,0.643814549944,0.502003423801,0.148719541384,3
B5,1,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.491214404729,0.610514427997,0.483485170443,0.15505392403,3
B5,1,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.543347448273,0.665179098551,0.540511010121,0.135410502464,3
B5,1,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.442989175306,0.520569755002,0.443260661019,0.194274936257,3
B5,1,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.527780391458,0.632109191538,0.519599163141,0.151210867942,3
B5,1,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.516299709026,0.612724821694,0.522308709273,0.152563636109,3
B5,1,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.555749464883,0.659967350939,0.558724538276,0.13615118305,3
B5,1,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.487820490492,0.564217735031,0.478500282192,0.178098876557,3
B5,1,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.566153519792,0.650411413291,0.564027423367,0.141225384166,3
B5,1,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.543301571523,0.629301699312,0.538584280619,0.145247867045,3
B5,1,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.583716702553,0.672341600944,0.584918628154,0.129284264469,3
B5,1,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.518142693086,0.573710737076,0.51104079138,0.169785379446,3
B5,1,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.574985793268,0.642196625764,0.572216528356,0.142911760442,3
B5,1,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.559215293032,0.628503933676,0.559931606218,0.144540105943,3
B5,1,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.591973100496,0.669876166437,0.59490953425,0.130091211152,3
B5,1,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.430967385281,0.528544219583,0.401701058124,0.195463441999,3
B5,1,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.517536903622,0.644770468545,0.520138112861,0.145398840469,3
B5,1,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.509955523987,0.62074419653,0.503660674722,0.15090164424,3
B5,1,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.5528080392,0.667433759778,0.558462608598,0.13343849243,3
B5,1,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.485022010599,0.546165408371,0.46845321279,0.184855602454,3
B5,1,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.552278794082,0.635816109703,0.545565174257,0.14865270182,3
B5,1,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.54132829781,0.619188697116,0.541614522544,0.15014381659,3
B5,1,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.576899711283,0.665230278095,0.577151489785,0.134378059491,3
B5,1,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.503866867154,0.575796111176,0.488625852916,0.172020949853,3
B5,1,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.573620289743,0.649530240985,0.57127293573,0.13954515444,3
B5,1,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.554208581111,0.633797817883,0.548890816589,0.142824729106,3
B5,1,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.590105355801,0.671475286567,0.592923726725,0.12832989832,3
B5,1,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.532643029732,0.583838069733,0.524197159666,0.165611271291,3
B5,1,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.585711540464,0.644667861679,0.581621009839,0.140969542804,3
B5,1,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.571258257625,0.633105178901,0.57049257686,0.142372688665,3
B5,1,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.601711263614,0.67215520455,0.603132559024,0.128901215166,3
B5,2,mask.000001,1,phone_state,phone_acc|phone_gyro|watch_acc|location|audio,0.449476538093,0.628558569743,0.419946057696,0.17654104313,3
B5,2,mask.000010,1,audio,phone_acc|phone_gyro|watch_acc|location|phone_state,0.407129050086,0.613668079889,0.39649258084,0.164532460106,3
B5,2,mask.000011,2,audio|phone_state,phone_acc|phone_gyro|watch_acc|location,0.494823816631,0.667247384311,0.47496992874,0.146280901929,3
B5,2,mask.000100,1,location,phone_acc|phone_gyro|watch_acc|audio|phone_state,0.37803439517,0.53033157804,0.362359246874,0.202691098385,3
B5,2,mask.000101,2,location|phone_state,phone_acc|phone_gyro|watch_acc|audio,0.497102087623,0.656551616747,0.488281080863,0.155998014391,3
B5,2,mask.000110,2,location|audio,phone_acc|phone_gyro|watch_acc|phone_state,0.467067685664,0.634747407661,0.456257518415,0.156457590854,3
B5,2,mask.000111,3,location|audio|phone_state,phone_acc|phone_gyro|watch_acc,0.521545865948,0.68215510698,0.517090598219,0.140355064809,3
B5,2,mask.001000,1,watch_acc,phone_acc|phone_gyro|location|audio|phone_state,0.466832012652,0.577059887941,0.489708101989,0.192569148619,3
B5,2,mask.001001,2,watch_acc|phone_state,phone_acc|phone_gyro|location|audio,0.55870459834,0.670004481724,0.555907111265,0.152370286166,3
B5,2,mask.001010,2,watch_acc|audio,phone_acc|phone_gyro|location|phone_state,0.535459865331,0.66720602596,0.537166049166,0.146481526854,3
B5,2,mask.001011,3,watch_acc|audio|phone_state,phone_acc|phone_gyro|location,0.579033479088,0.700947300477,0.575895732507,0.133320718762,3
B5,2,mask.001100,2,watch_acc|location,phone_acc|phone_gyro|audio|phone_state,0.521623825825,0.619073529852,0.520784387071,0.171671830539,3
B5,2,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.58239498905,0.691918267436,0.584967108861,0.140804133043,3
B5,2,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.56351525908,0.681860487329,0.562319098419,0.14161415358,3
B5,2,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.594616695048,0.712439763152,0.595799539868,0.129554414242,3
B5,2,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.37015187669,0.505769295285,0.359919437746,0.214663355769,3
B5,2,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.509401383766,0.651747995734,0.484203170474,0.15938483849,3
B5,2,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.482750746188,0.635430545515,0.46531966234,0.158097168448,3
B5,2,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.544579405336,0.682962058416,0.527017363465,0.140530526888,3
B5,2,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.461861090368,0.556834826707,0.444534420265,0.19349269188,3
B5,2,mask.010101,3,phone_gyro|location|phone_state,phone_acc|watch_acc|audio,0.550950158355,0.679717893576,0.546188453976,0.147021738284,3
B5,2,mask.010110,3,phone_gyro|location|audio,phone_acc|watch_acc|phone_state,0.529765064483,0.658157411572,0.523814807204,0.149623439422,3
B5,2,mask.010111,4,phone_gyro|location|audio|phone_state,phone_acc|watch_acc,0.568190607079,0.699440913705,0.564812480858,0.13503973557,3
B5,2,mask.011000,2,phone_gyro|watch_acc,phone_acc|location|audio|phone_state,0.48901318897,0.588570627822,0.496756380448,0.182809766302,3
B5,2,mask.011001,3,phone_gyro|watch_acc|phone_state,phone_acc|location|audio,0.575131381262,0.676581205192,0.576788648558,0.145491500343,3
B5,2,mask.011010,3,phone_gyro|watch_acc|audio,phone_acc|location|phone_state,0.550213836379,0.672113807011,0.553160045669,0.143248267999,3
B5,2,mask.011011,4,phone_gyro|watch_acc|audio|phone_state,phone_acc|location,0.59283085748,0.706562717054,0.593378764689,0.1301243068,3
B5,2,mask.011100,3,phone_gyro|watch_acc|location,phone_acc|audio|phone_state,0.535705213514,0.626990483721,0.536269087088,0.165290397007,3
B5,2,mask.011101,4,phone_gyro|watch_acc|location|phone_state,phone_acc|audio,0.598614178142,0.701844298969,0.599649649249,0.135576608827,3
B5,2,mask.011110,4,phone_gyro|watch_acc|location|audio,phone_acc|phone_state,0.577650258453,0.69174718527,0.579351900258,0.136876967388,3
B5,2,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.607975358713,0.720665504443,0.610689069745,0.125946692494,3
B5,2,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.386420526503,0.511006924378,0.379513102197,0.210880968951,3
B5,2,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.515217804698,0.660006975099,0.500105611295,0.154958578581,3
B5,2,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.504708402859,0.648018310458,0.478413035234,0.154993871618,3
B5,2,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.551460943812,0.69269666062,0.538422114739,0.138807519655,3
B5,2,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.45945288743,0.575265713433,0.457931813018,0.186031837356,3
B5,2,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.547870651548,0.683284296708,0.551232143015,0.145932737501,3
B5,2,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.527570336238,0.659811800501,0.514226520808,0.151278509736,3
B5,2,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.567660301881,0.703410946191,0.567158198988,0.135135837515,3
B5,2,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.503382391641,0.593587399015,0.515302339843,0.175692869773,3
B5,2,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.579929059692,0.684894642227,0.584518180009,0.141848361284,3
B5,2,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.5640821605,0.677322854733,0.56746369697,0.141135702608,3
B5,2,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.598666185727,0.712860752112,0.602438035337,0.128950719063,3
B5,2,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.536988631052,0.632709831723,0.543091681259,0.161555008948,3
B5,2,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.597887685958,0.705449008033,0.605050796179,0.13439296931,3
B5,2,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.578502697701,0.691634178416,0.581533229626,0.137719518022,3
B5,2,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.608565635979,0.723566669445,0.615253051217,0.12612860213,3
B5,2,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.416471177576,0.526874820175,0.40665082893,0.203080571298,3
B5,2,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.534133327069,0.666982977209,0.524291616542,0.150152962977,3
B5,2,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.516280934321,0.648630508244,0.500284600968,0.155039956612,3
B5,2,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.563020280952,0.696413245067,0.557091408196,0.136796885915,3
B5,2,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.474816697989,0.576037204404,0.473821067238,0.184707151512,3
B5,2,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.564862205314,0.692874207805,0.568697018721,0.141996587932,3
B5,2,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.544174189211,0.668192495178,0.539697407024,0.148666728103,3
B5,2,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.581881803375,0.711467983987,0.585146735374,0.132316914085,3
B5,2,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.509855516772,0.592923717666,0.517725499046,0.174039221976,3
B5,2,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.587620435721,0.686877291116,0.591850051268,0.13912364943,3
B5,2,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.568240486939,0.675565226765,0.571149159386,0.141278066545,3
B5,2,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.604489548505,0.714401010369,0.609987915237,0.127621404693,3
B5,2,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.543651437588,0.633980984015,0.550905504951,0.159554319709,3
B5,2,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.606512546176,0.710465788664,0.611519536373,0.13169432263,3
B5,2,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.585243338021,0.695452371339,0.59086979554,0.13565123514,3
B5,2,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.615771907547,0.728220242083,0.623059342471,0.124000929022,3
B5,3,mask.000001,1,phone_state,phone_acc|phone_gyro|watch_acc|location|audio,0.403623893335,0.605694571954,0.398837309714,0.179869138008,3
B5,3,mask.000010,1,audio,phone_acc|phone_gyro|watch_acc|location|phone_state,0.402225758336,0.620437490545,0.400013388627,0.160331551702,3
B5,3,mask.000011,2,audio|phone_state,phone_acc|phone_gyro|watch_acc|location,0.456630475274,0.676629945077,0.459244416748,0.14703558562,3
B5,3,mask.000100,1,location,phone_acc|phone_gyro|watch_acc|audio|phone_state,0.344052423705,0.523730309459,0.322817631247,0.196204046225,3
B5,3,mask.000101,2,location|phone_state,phone_acc|phone_gyro|watch_acc|audio,0.440714669477,0.635704859297,0.420603825882,0.164459790183,3
B5,3,mask.000110,2,location|audio,phone_acc|phone_gyro|watch_acc|phone_state,0.459878355487,0.646265942613,0.450924750006,0.144147265914,3
B5,3,mask.000111,3,location|audio|phone_state,phone_acc|phone_gyro|watch_acc,0.492563947564,0.699864682816,0.496389419949,0.133877623837,3
B5,3,mask.001000,1,watch_acc,phone_acc|phone_gyro|location|audio|phone_state,0.392578557491,0.531800780583,0.410641687662,0.199296755441,3
B5,3,mask.001001,2,watch_acc|phone_state,phone_acc|phone_gyro|location|audio,0.485098907592,0.641404863754,0.486959245762,0.160946078338,3
B5,3,mask.001010,2,watch_acc|audio,phone_acc|phone_gyro|location|phone_state,0.512435955339,0.673254231022,0.505955126923,0.140490251717,3
B5,3,mask.001011,3,watch_acc|audio|phone_state,phone_acc|phone_gyro|location,0.529073353055,0.699643513174,0.540669289317,0.135682709101,3
B5,3,mask.001100,2,watch_acc|location,phone_acc|phone_gyro|audio|phone_state,0.462779109056,0.604075776525,0.446556042236,0.171369485702,3
B5,3,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.515674717572,0.671388897996,0.515172403307,0.146996986186,3
B5,3,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.54258938274,0.689268409767,0.53411158357,0.131130279498,3
B5,3,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.560027200722,0.723856885841,0.56917724881,0.123922623794,3
B5,3,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.359009065542,0.531453797012,0.335327828153,0.213691653068,3
B5,3,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.456140349185,0.643317869843,0.43660622165,0.166900735852,3
B5,3,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.457199011938,0.642140933962,0.450738017963,0.157124542673,3
B5,3,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.497419766788,0.697880160534,0.501421333045,0.140779298028,3
B5,3,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.42666395929,0.565359642974,0.386605535828,0.187765592203,3
B5,3,mask.010101,3,phone_gyro|location|phone_state,phone_acc|watch_acc|audio,0.485996935336,0.656266084202,0.464443613702,0.157039431783,3
B5,3,mask.010110,3,phone_gyro|location|audio,phone_acc|watch_acc|phone_state,0.502369175045,0.652967782316,0.491135830985,0.146882580889,3
B5,3,mask.010111,4,phone_gyro|location|audio|phone_state,phone_acc|watch_acc,0.530395098631,0.712162573876,0.535729392522,0.131638272984,3
B5,3,mask.011000,2,phone_gyro|watch_acc,phone_acc|location|audio|phone_state,0.442590726474,0.583705132409,0.43954840013,0.18205601836,3
B5,3,mask.011001,3,phone_gyro|watch_acc|phone_state,phone_acc|location|audio,0.510133179449,0.664647531299,0.511072130727,0.153419757819,3
B5,3,mask.011010,3,phone_gyro|watch_acc|audio,phone_acc|location|phone_state,0.526124877404,0.681075927136,0.524055870816,0.139157370908,3
B5,3,mask.011011,4,phone_gyro|watch_acc|audio|phone_state,phone_acc|location,0.548034815556,0.714281299308,0.563545542366,0.132055620806,3
B5,3,mask.011100,3,phone_gyro|watch_acc|location,phone_acc|audio|phone_state,0.485243457453,0.619095713418,0.46323998867,0.166455535595,3
B5,3,mask.011101,4,phone_gyro|watch_acc|location|phone_state,phone_acc|audio,0.534028977732,0.683654439014,0.534663178224,0.143439375316,3
B5,3,mask.011110,4,phone_gyro|watch_acc|location|audio,phone_acc|phone_state,0.549251846264,0.689752937797,0.545229077962,0.132875444493,3
B5,3,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.576210816226,0.730358833005,0.586000166737,0.123282474173,3
B5,3,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.339411912233,0.481363050652,0.332379916844,0.242768423807,3
B5,3,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.448666337244,0.623571375177,0.435203794445,0.175034007948,3
B5,3,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.457955340507,0.623775942936,0.452577251357,0.166314831298,3
B5,3,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.497239212205,0.685873096851,0.499765484655,0.146343421457,3
B5,3,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.4108947384,0.548071073758,0.385148423257,0.201094023905,3
B5,3,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.4800938068,0.64016270511,0.470611427471,0.163610539231,3
B5,3,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.495010818167,0.634750827685,0.486915917544,0.156550810013,3
B5,3,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.527815402129,0.698104405154,0.534405380112,0.137612153957,3
B5,3,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.431391544222,0.558478934363,0.438642127532,0.195289164304,3
B5,3,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.504718964484,0.652827755051,0.511784914696,0.158790339716,3
B5,3,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.519581062542,0.662304443003,0.51939858018,0.14869151938,3
B5,3,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.546636293825,0.705811882999,0.558758364914,0.136484352537,3
B5,3,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.467684740036,0.596718779945,0.466404639705,0.178378395438,3
B5,3,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.526957048186,0.668267512972,0.538054632151,0.149486317234,3
B5,3,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.538653540834,0.668937115226,0.543876295742,0.1426488881,3
B5,3,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.571595527442,0.718664513887,0.583209973713,0.128697400354,3
B5,3,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.374024318136,0.519019116251,0.360064603015,0.225017366987,3
B5,3,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.470960954965,0.645854301124,0.461245402202,0.167213697293,3
B5,3,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.469305477249,0.62659352489,0.472647906647,0.166361580134,3
B5,3,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.513635137328,0.698049220005,0.523721955619,0.143376310104,3
B5,3,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.437192029008,0.561229489962,0.402785586201,0.198465863226,3
B5,3,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.50111623728,0.654241946326,0.492978821258,0.159440736121,3
B5,3,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.506932039705,0.63639145406,0.501288246647,0.158405284955,3
B5,3,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.546228828922,0.705978693996,0.553433031767,0.136707823866,3
B5,3,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.448482074821,0.574236064977,0.448505491498,0.189578589304,3
B5,3,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.517490753253,0.666929959574,0.526934024687,0.154791555629,3
B5,3,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.522363437771,0.661094673291,0.526878327898,0.150393557855,3
B5,3,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.555603575131,0.712671415184,0.572212388815,0.135179465192,3
B5,3,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.482521408745,0.604480860001,0.47067333217,0.177126976369,3
B5,3,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.537250441941,0.677127307128,0.547823825806,0.147724392371,3
B5,3,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.541424564855,0.669427546293,0.547829172976,0.144834986221,3
B5,3,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.578006740092,0.722092367515,0.591815206844,0.128923313004,3
B5,4,mask.000001,1,phone_state,phone_acc|phone_gyro|watch_acc|location|audio,0.43931398495,0.556409496891,0.437663414949,0.181108796674,3
B5,4,mask.000010,1,audio,phone_acc|phone_gyro|watch_acc|location|phone_state,0.456054028199,0.554176549828,0.453828532142,0.169092384306,3
B5,4,mask.000011,2,audio|phone_state,phone_acc|phone_gyro|watch_acc|location,0.492570651504,0.595262773631,0.530935170969,0.156727722919,3
B5,4,mask.000100,1,location,phone_acc|phone_gyro|watch_acc|audio|phone_state,0.404025571129,0.500951208872,0.417196608374,0.196017177513,3
B5,4,mask.000101,2,location|phone_state,phone_acc|phone_gyro|watch_acc|audio,0.507377854591,0.590544941645,0.506050588371,0.172459636876,3
B5,4,mask.000110,2,location|audio,phone_acc|phone_gyro|watch_acc|phone_state,0.525784522436,0.589639879455,0.512500855426,0.166421508854,3
B5,4,mask.000111,3,location|audio|phone_state,phone_acc|phone_gyro|watch_acc,0.539579318119,0.612210589259,0.54940051445,0.158581040255,3
B5,4,mask.001000,1,watch_acc,phone_acc|phone_gyro|location|audio|phone_state,0.453682694722,0.552201272582,0.501906469179,0.175579264973,3
B5,4,mask.001001,2,watch_acc|phone_state,phone_acc|phone_gyro|location|audio,0.574745759108,0.641295075883,0.581768889993,0.144402449414,3
B5,4,mask.001010,2,watch_acc|audio,phone_acc|phone_gyro|location|phone_state,0.555237573179,0.624401381496,0.588098318409,0.141832518431,3
B5,4,mask.001011,3,watch_acc|audio|phone_state,phone_acc|phone_gyro|location,0.602655664211,0.65366105248,0.643872992958,0.134047833814,3
B5,4,mask.001100,2,watch_acc|location,phone_acc|phone_gyro|audio|phone_state,0.541384804302,0.582902658253,0.573554609403,0.16651406781,3
B5,4,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.60547715781,0.651291656484,0.609318930115,0.146666423091,3
B5,4,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.609707608807,0.6370290919,0.617107895033,0.145179642559,3
B5,4,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.626140222399,0.658779098292,0.637905523095,0.139689693398,3
B5,4,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.305410873434,0.411549335502,0.351578003153,0.221026113801,3
B5,4,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.495531925373,0.575739491862,0.501560957206,0.170356091379,3
B5,4,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.491548279467,0.575557155933,0.50624604581,0.158592120213,3
B5,4,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.531455509327,0.607342457142,0.578182913759,0.151086427293,3
B5,4,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.483740325607,0.519310997104,0.490494646401,0.183768289235,3
